"database","key","phylum","class","order","family","genus","species","species_reported","species_underscored","taxo_level","realm","lat_dec","long_dec","location_description","country_collection","subcontinent","body_mass_gram","sex","life_stage","sample_size","number_of_specimens","estimate_error_type","cell_length","cell_length_error","cell_width","cell_width_error","cell_area","cell_area_error","cell_volume","cell_volume_error","mcv","mcv_error","nucleus_length","nucleus_length_error","nucleus_width","nucleus_width_error","nucleus_area","nucleus_area_error","nucleus_volume","nucleus_volume_error","notes"
"systematic_search_english","rayyan-33186625","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",10.9892,76.9592,"Tamil Nadu Fisheries Development Corporation Limited Aliyar Fish Farm, Aliyar, Tamil Nadu, India","India","South Asia",4.7,NA,NA,"5",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,244.9,0.013,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33185798","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",30.0552,107.8749,"local fisheries in Chongqing, China","China","East Asia",243.1,NA,NA,NA,NA,"95_CI",NA,NA,NA,NA,95.1193,1.0202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Digitilized from Figure 2B"
"systematic_search_english","rayyan-33186990","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",37.2794,49.5846,"Kasmahi Cooperative, Rasht, Iran","Iran","Middle East",NA,"female","adult",NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,171.9,3.54,NA,NA,NA,NA,NA,NA,NA,NA,"Table 3"
"systematic_search_english","rayyan-33186801","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",NA,NA,"Fish farm",NA,NA,881.43,NA,NA,NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,164.41,26.7,NA,NA,NA,NA,NA,NA,NA,NA,"Table 3. Farmed fish"
"systematic_search_english","rayyan-33186625","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",10.9892,76.9592,"Tamil Nadu Fisheries Development Corporation Limited Aliyar Fish Farm, Aliyar, Tamil Nadu, India","India","South Asia",4.7,NA,NA,"5",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,261.16,0.007,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33186801","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",32.3209,73.7432,"River Chenab","Pakistan","South Asia",1024.51,NA,NA,NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,173.69,23.7,NA,NA,NA,NA,NA,NA,NA,NA,"Table 3. Wild fish"
"systematic_search_english","rayyan-33185785","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",51.272,29.7306,"fish farm Kreuzstein","Ukraine","Eastern Europe",2.8,NA,"juvenile","160","8","SD",NA,NA,NA,NA,NA,NA,213,19,NA,NA,NA,NA,NA,NA,NA,NA,43,5,"Table 2"
"systematic_search_english","rayyan-33186111","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",NA,NA,"hatchery",NA,NA,6.8,NA,NA,NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,156,38,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"Gregory_2024","pdf_not_found_Gulliver_1875","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,7.4,NA,68.99,NA,341.2,NA,NA,NA,4,NA,3.2,NA,9.9,NA,21.4466,NA,"Gulliver, G. (1875). Observations on the sizes and shapes of the red corpuscles of the blood of vertebrates, with drawings of them to a uniform scale, and extended and revised tables of measurements. Proceedings of the Zoological Society of London 1875: 474-495."
"systematic_search_english","rayyan-33186990","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",37.2794,49.5846,"Kasmahi Cooperative, Rasht, Iran","Iran","Middle East",NA,"male","adult",NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,197.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,"Table 3"
"systematic_search_english","rayyan-33186625","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",10.9892,76.9592,"Tamil Nadu Fisheries Development Corporation Limited Aliyar Fish Farm, Aliyar, Tamil Nadu, India","India","South Asia",4.7,NA,NA,"5",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,252.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33186625","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",10.9892,76.9592,"Tamil Nadu Fisheries Development Corporation Limited Aliyar Fish Farm, Aliyar, Tamil Nadu, India","India","South Asia",4.7,NA,NA,"5",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,225.46,0.049,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33185890","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",52.0553,21.0394,"fish pond of the Inland Fisheries Institute in żabieniec","Poland","Eastern Europe",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,"Table 2. Means of various anticoagulants"
"systematic_search_english","rayyan-33187394","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",33.0956,44.175,"Irak","Iraq","Middle East",70,NA,NA,NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,253.2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1"
"systematic_search_english","rayyan-33187005","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",50.0855,19.8394,"fish ponds at the Experimental Fisheries Station, Department of Ichthyology and Fisheries Sciences, University of Agriculture in Kraków","Poland","Eastern Europe",60,NA,NA,NA,"10","SD",NA,NA,NA,NA,NA,NA,NA,NA,179.73,38.78,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1"
"felix","15_fpl","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio","Cyprinus_carpio","Species","freshwater-brackish",15.9241,80.1864,"west Godavari region of Andhra Pradesh","India","South Asia",525,NA,NA,"50",NA,NA,10.21,NA,9.22,NA,73.9344,NA,454.4501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morphometric studies of blood cells in Cyprinus carpio, Ctenopharyngodan idella and Hypophthalmichthys molitrix cultured fish in west Godavari region of Andhra Pradesh"
"systematic_search_english","rayyan-33187284","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio","Cyprinus carpio carpio","Cyprinus_carpio","Species","freshwater-brackish",38.5825,39.3962,"local fish culture pools (Elazig, Turkey)","Turkey","Middle East",38.47,NA,NA,NA,"21","SD",NA,NA,NA,NA,NA,NA,NA,NA,212.47,24.18,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1"
"felix","16_fpl","Chordata","Actinopteri","Scorpaeniformes","Dactylopteridae","Dactylopterus","Dactylopterus volitans","Dactylopterus volitan","Dactylopterus_volitans","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,7.5,NA,6,NA,35.3429,NA,141.3717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"systematic_search_english","rayyan-33187326","Chordata","Actinopteri","Cypriniformes","Danionidae","Danio","Danio rerio","Danio rerio","Danio_rerio","Species","freshwater",25.133,-80.3987,"Key Laboratory of Sustainable Development of Ocean Fishery Resources, Ministry of Education","United States of America","North America",NA,NA,"adult",NA,NA,"SD",10.81,0.72,7.19,0.69,61.0442,NA,292.6052,NA,NA,NA,6.39,0.54,3.45,0.39,17.3145,NA,39.8233,NA,"Table 2. Fishes from hypoxia"
"systematic_search_english","rayyan-33187326","Chordata","Actinopteri","Cypriniformes","Danionidae","Danio","Danio rerio","Danio rerio","Danio_rerio","Species","freshwater",25.133,-80.3987,"Key Laboratory of Sustainable Development of Ocean Fishery Resources, Ministry of Education","United States of America","North America",NA,NA,"adult",NA,NA,"SD",11.51,0.88,8.23,0.83,74.3986,NA,408.2006,NA,NA,NA,6.36,0.55,4.06,0.6,20.2802,NA,54.8918,NA,"Table 2. Fishes from normoxia"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Perciformes","Pomacentridae","Dascyllus","Dascyllus aruanus","Dascyllus aruanus","Dascyllus_aruanus","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"felix","16_fpl","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Hypanus","Hypanus americanus","Dasyatis americana","Hypanus_americanus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,20,NA,12.5,NA,196.3495,NA,1636.2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"Gregory_2024","9_gregory","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Hemitrygon","Hemitrygon bennettii","Dasyatis bennetti","Hemitrygon_bennettii","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"Gregory_2024","pdf_not_found_Kisch_1949b","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Bathytoshia","Bathytoshia centroura","Dasyatis centroura","Bathytoshia_centroura","Species","marine-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,14.8,NA,245.26,NA,2419.9395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kisch, B. (1949b). Observations on the haematology of fishes and birds. Experimental Medicine and Surgery 7: 318-326."
"systematic_search_english","rayyan-33185912","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Bathytoshia","Bathytoshia centroura","Dasyatis centrura","Bathytoshia_centroura","Species","marine-brackish",41.5256,-70.6724,"Marine Biological Laboratory, Woods Hole, Massachusetts","United States of America","North America",NA,NA,NA,NA,NA,"SE",19.7,0.38,13.8,0.24,213.5183,NA,1964.3688,NA,NA,NA,8.1,0.24,6.9,0.24,43.8959,NA,201.9212,NA,"Table 1"
"Gregory_2024","3_gregory","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Neotrygon","Neotrygon kuhlii","Dasyatis kuhlii","Neotrygon_kuhlii","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,14,NA,197.9203,NA,1847.2565,NA,NA,NA,7,NA,5.5,NA,30.2378,NA,110.872,NA,"Cleland, J.B. and T.H. Johnston (1912). Relative dimensions of the red blood cells of vertebrates, especially of birds. Emu 11: 188-197."
"systematic_search_english","rayyan-33185067","Chordata","Actinopteri","Lobotiformes","Datnioididae","Datnioides","Datnioides polota","Datnioides polota","Datnioides_polota","Species","freshwater-brackish",19.7308,85.3366,"Balugaon, lagoon Chilika","India","South Asia",NA,"female","adult","30","15","SE",NA,NA,NA,NA,NA,NA,NA,NA,139.04,6.11,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1"
"systematic_search_english","rayyan-33185067","Chordata","Actinopteri","Lobotiformes","Datnioididae","Datnioides","Datnioides polota","Datnioides polota","Datnioides_polota","Species","freshwater-brackish",19.7308,85.3366,"Balugaon, lagoon Chilika","India","South Asia",NA,"male","adult","30","15","SE",NA,NA,NA,NA,NA,NA,NA,NA,129.24,5.28,NA,NA,NA,NA,NA,NA,NA,NA,"Table 1"
"systematic_search_english","rayyan-33187210","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Delminichthys","Delminichthys ghetaldii","Delminichthys ghetaldii","Delminichthys_ghetaldii","Species","freshwater",3.0147,18.3233,"Fatničko, Eastern Herzegovina","Democratic Republic of the Congo","Africa",26.31,"female","adult",NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,276.27,61.02,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33187210","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Delminichthys","Delminichthys ghetaldii","Delminichthys ghetaldii","Delminichthys_ghetaldii","Species","freshwater",3.0147,18.3233,"Fatničko, Eastern Herzegovina","Democratic Republic of the Congo","Africa",20.83,"male","adult",NA,NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,242.16,43.79,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2"
"systematic_search_english","rayyan-33186789","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Delminichthys","Delminichthys ghetaldii","Delminichthys ghetaldii","Delminichthys_ghetaldii","Species","freshwater",43.0147,18.3233,"flood plain of Fatnica field","Bosnia and Herzegovina","Eastern Europe",26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.696,69.0808,NA,NA,NA,NA,NA,NA,NA,NA,"Figure 2F. Body mass from Figure 1C"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Diagramma","Diagramma labiosum","Diagramma labiosum","Diagramma_labiosum","Species","marine-brackish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"systematic_search_english","rayyan-33185781","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Diagramma","Diagramma picta","Diagramma pictum","Diagramma_picta","Species","marine",NA,NA,"Australian coast between southern Victoria and central Queensland and the and on the northern coast of the Northern Territory",NA,NA,NA,NA,NA,"4",NA,"SD",NA,NA,NA,NA,NA,NA,NA,NA,115.7,15.4,NA,NA,NA,NA,NA,NA,13.6,1.3,"Table 1"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eugerres","Eugerres plumieri","Diapterus plumieri","Eugerres_plumieri","Species","freshwater-brackish-marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,6.5,NA,45.9458,NA,199.0984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eugerres","Eugerres plumieri","Diapterus plumieri","Eugerres_plumieri","Species","freshwater-brackish-marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,8,NA,6.5,NA,40.8407,NA,176.9764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,5.5,NA,38.8772,NA,142.5498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,8.5,NA,5.5,NA,36.7174,NA,134.6303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,8.5,NA,4.5,NA,30.0415,NA,90.1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,5,NA,35.3429,NA,117.8097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,7.5,NA,5.5,NA,32.3977,NA,118.7915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,8,NA,5.5,NA,34.5575,NA,126.7109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,9,NA,5.5,NA,38.8772,NA,142.5498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Gerreiformes","Gerreidae","Diapterus","Diapterus rhombeus","Diapterus rhombeus","Diapterus_rhombeus","Species","marine-brackish",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,8.5,NA,5.2,NA,34.7146,NA,120.3439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Anguilliformes","Synaphobranchidae","Diastobranchus","Diastobranchus capensis","Diastobranchus capensis","Diastobranchus_capensis","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.75,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"systematic_search_english","rayyan-33189147","Chordata","Actinopteri","Eupercaria","Moronidae","Dicentrarchus","Dicentrarchus labrax","Dicentrarchus labrax","Dicentrarchus_labrax","Species","freshwater-brackish-marine",38.2494,21.7325,"Erissos Fisheries Ltd. in Kakogylos Bay, Ionian Sea","Greece","Eastern Europe",NA,NA,"adult","20",NA,"SE",NA,NA,NA,NA,NA,NA,NA,NA,103.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Table 4. Sampled on June 1994"
"systematic_search_english","rayyan-33189147","Chordata","Actinopteri","Eupercaria","Moronidae","Dicentrarchus","Dicentrarchus labrax","Dicentrarchus labrax","Dicentrarchus_labrax","Species","freshwater-brackish-marine",38.2494,21.7325,"Erissos Fisheries Ltd. in Kakogylos Bay, Ionian Sea","Greece","Eastern Europe",NA,NA,"adult","20",NA,"SE",NA,NA,NA,NA,NA,NA,NA,NA,100.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Table 4. Sampled on November 1994"
"Gregory_2024","pdf_not_found_Gulliver_1875","Chordata","Actinopteri","Eupercaria","Moronidae","Dicentrarchus","Dicentrarchus labrax","Dicentrarchus labrax","Dicentrarchus_labrax","Species","freshwater-brackish-marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,7.9,NA,59.39,NA,310.4391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulliver, G. (1875). Observations on the sizes and shapes of the red corpuscles of the blood of vertebrates, with drawings of them to a uniform scale, and extended and revised tables of measurements. Proceedings of the Zoological Society of London 1875: 474-495."
